鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務,城市,坪數,每坪租金,交易年,建築年,屋齡,樓層
大安區,租賃房屋,臺北市大安區忠孝東路四段２５０號１１樓之１,0.0,,,,1141121,土地0建物1車位0,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,640407.0,102.82,0,0,0,無,有,無,69000,671.0,,0.0,0,租金總額含稅；租賃期間有約定不同租金優惠租金裝潢期114/11/21-114/12/31租金46000含稅。115/01/01-116/12/31月租金69000含稅。117/01/01-118/12/31月租金72450含稅。119/01/01-121/12/31月租金77000含稅，如當年度行政院主計處躉售物價指數高於5%雙方再做調度調整。；,RPUNMLOLJIKGFFA28CC,,有,1141121~1211231,有,,,台北市,31.103049999999996,2218.4319544224763,114,64.0,50.0,11.0
文山區,租賃房屋,臺北市文山區景文街１號１１樓之２,0.0,,,,1141121,土地0建物1車位0,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931105.0,39.82,1,0,1,有,有,有,14300,359.0,,0.0,0,管理費1330元，租金不含管理費，由承租人負擔。,RPSNMLPLJIKGFAA67CC,獨立套房,有,1141130~1151129,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,12.04555,1187.1604036345373,114,93.0,21.0,11.0
文山區,租賃房屋,臺北市文山區木新路二段１８０號３樓,0.0,,,,1141121,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681231.0,84.4,3,2,1,有,無,有,19500,231.0,,0.0,0,,RPTNMLPLJIKGFAA77CC,整棟(戶)出租,無,1141201~1171130,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,25.531000000000002,763.7773686890446,114,68.0,46.0,3.0
文山區,租賃房屋,臺北市文山區辛亥路四段１２８之１號１２樓,0.0,,,,1141121,土地0建物1車位0,十二層,18.0,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1060602.0,172.95,3,2,2,有,有,有,31200,180.0,,0.0,0,,RPUNMLPLJIKGFAA87CC,整棟(戶)出租,有,1141124~1150719,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,台北市,52.317375,596.360195824045,114,106.0,8.0,12.0
大同區,租賃房屋,臺北市大同區民生西路４２３巷２５號２樓,0.0,,,,1141124,土地0建物0車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740415.0,15.0,5,0,5,有,無,有,13000,867.0,,0.0,0,203室多人共同承租2；,RPUNMLPLJIKGFBA97CC,分租套房,無,1141127~1151209,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,4.5375,2865.0137741046833,114,74.0,40.0,2.0
大同區,租賃房屋,臺北市大同區民生西路４２３巷２５號２樓,0.0,,,,1141124,土地0建物0車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740415.0,20.0,5,0,5,有,無,有,15500,775.0,,0.0,0,204室,RPVNMLPLJIKGFBA08CC,分租套房,無,1141127~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,6.05,2561.9834710743803,114,74.0,40.0,2.0
大同區,租賃房屋,臺北市大同區延平北路一段５１號１１樓之１０,0.0,,,,1141121,土地0建物1車位0,十一層,11.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,700223.0,24.16,1,1,1,有,有,有,10000,414.0,,0.0,0,續租案件；,RPXNMLPLJIKGFBA28CC,獨立套房,有,1141205~1151204,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租,台北市,7.3084,1368.288544688304,114,70.0,44.0,11.0
大同區,租賃房屋,臺北市大同區民生西路４２３巷２５號２樓,0.0,,,,1141124,土地0建物0車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740415.0,17.0,5,0,5,有,無,有,15000,882.0,,0.0,0,205室多人共同承租2；,RPOOMLPLJIKGFBA47CC,分租套房,無,1141127~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,5.1425,2916.8692270296547,114,74.0,40.0,2.0
萬華區,租賃房屋,臺北市萬華區桂林路４１號四樓,0.0,,,,1141121,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670616.0,81.47,3,2,1,有,無,有,19900,244.0,,0.0,0,續租案件；,RPROMLPLJIKGFBA77CC,整棟(戶)出租,無,1141129~1161128,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,台北市,24.644675,807.4766658517509,114,67.0,47.0,4.0
萬華區,租賃房屋,臺北市萬華區長泰街７３巷２之２號三樓,0.0,,,,1141125,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660118.0,80.65,3,1,1,有,無,無,25500,316.0,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPVOMLPLJIKGFBA18CC,整棟(戶)出租,無,1141225~1151224,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,台北市,24.396625,1045.2265426057907,114,66.0,48.0,3.0
萬華區,租賃房屋,臺北市萬華區東園街１６０巷６號３樓,0.0,,,,1141121,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),,鋼筋混凝土造,641129.0,77.78,2,1,1,有,無,有,15000,193.0,,0.0,0,,RPOPMLPLJIKGFBA57CC,整棟(戶)出租,無,1141121~1151120,無,冷氣、熱水器、電視機,社會住宅代管,台北市,23.52845,637.5260588776566,114,64.0,50.0,3.0
中山區,租賃房屋,臺北市中山區林森北路５７５號七樓之１６,0.0,,,,1141121,土地0建物1車位0,七層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,660322.0,30.479999999999997,1,0,1,有,有,有,13000,427.0,,0.0,0,,RPTNMLPLJIKGFCA97CC,獨立套房,有,1141122~1161121,有,冷氣、熱水器,社會住宅代管,台北市,9.220199999999998,1409.9477234767144,114,66.0,48.0,7.0
中山區,租賃房屋,臺北市中山區民權東路二段９號十樓之１０,0.0,,,,1141121,土地0建物1車位0,十層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,681022.0,38.66,1,0,1,有,有,有,12000,310.0,,0.0,0,續租案件；,RPVNMLPLJIKGFCA18CC,獨立套房,有,1150111~1160110,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,台北市,11.69465,1026.1102298914461,114,68.0,46.0,10.0
內湖區,租賃房屋,臺北市內湖區五分街６８號６樓,0.0,,,,1141121,土地0建物1車位0,六層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861203.0,75.61,2,1,1,有,有,有,26000,344.0,,0.0,0,管理費：1830元，租金不含管理費，由承租人負擔。,RPROMLPLJIKGFCA87CC,整棟(戶)出租,有,1141125~1151124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,台北市,22.872025,1136.7598627581074,114,86.0,28.0,6.0
中山區,租賃房屋,臺北市中山區五常街５３巷９號五樓,0.0,,,,1141122,土地0建物0車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680605.0,14.68,8,0,8,有,無,有,8000,545.0,,0.0,0,承租 501房租金總額含水費；瓦斯費；網路費；其他MOD；,RPTOMLPLJIKGFCA08CC,分租套房,無,1141201~1151130,無,冷氣、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般代管,台北市,4.4407,1801.517778728579,114,68.0,46.0,5.0
中山區,租賃房屋,臺北市中山區合江街７３巷３３號５樓,0.0,,,,1141124,土地0建物0車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710510.0,28.76,5,1,5,有,有,無,12000,417.0,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPXOMLPLJIKGFCA48CC,分租套房,有,1141222~1151221,有,熱水器,一般代管,台北市,8.6999,1379.3261991517145,114,71.0,43.0,5.0
內湖區,租賃房屋,臺北市內湖區內湖路一段１巷９弄４號５樓,0.0,,,,1141125,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740208.0,111.34,3,2,2,有,無,有,35000,314.0,,0.0,0,此為臺北市社會住宅包租代管計畫之物件續租案件；,RPSPMLPLJIKGFCA08CC,整棟(戶)出租,無,1141125~1151124,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,台北市,33.68035,1039.1815999536823,114,74.0,40.0,5.0
內湖區,租賃房屋,臺北市內湖區環山路一段９巷７號２樓,0.0,,,,1141124,土地0建物0車位0,二層,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,770820.0,20.42,5,0,2,有,無,無,17800,872.0,,0.0,0,,RPTPMLPLJIKGFCA18CC,分租雅房,無,1141124~1150531,無,冷氣,一般轉租,台北市,6.17705,2881.6344371504197,114,77.0,37.0,2.0
中山區,租賃房屋,臺北市中山區撫順街３９號六樓之６,0.0,,,,1141124,土地0建物1車位0,六層,10.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,780119.0,43.15,1,0,1,有,有,有,15000,348.0,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPUPMLPLJIKGFCA28CC,獨立套房,有,1141201~1161130,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,台北市,13.052874999999998,1149.1721172538619,114,78.0,36.0,6.0
中山區,租賃房屋,臺北市中山區新生北路一段１０８之３號十一樓之４,0.0,,,,1141125,土地0建物1車位0,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,671002.0,23.3,1,0,1,有,有,有,14500,622.0,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPXPMLPLJIKGFCA58CC,獨立套房,有,1141225~1151224,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,台北市,7.04825,2057.2482531124747,114,67.0,47.0,11.0
中山區,租賃房屋,臺北市中山區民權東路二段７１巷４３號,0.0,,,,1141125,土地0建物0車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,561030.0,40.52,4,2,2,有,無,有,28000,691.0,,0.0,0,多人共同承租2；含增建或未登記建物；,RPQQMLPLJIKGFCA97CC,分租套房,無,1141128~1151127,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,12.2573,2284.3529978053894,114,56.0,58.0,1.0
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1141121,土地0建物0車位0,十層,15.0,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,721005.0,30.73,300,10,300,有,無,有,19500,635.0,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPTNMLPLJIKGFDA08CC,分租套房,有,1141227~1151226,有,冷氣、電視機,一般轉租,台北市,9.295825,2097.7159100994263,114,72.0,42.0,10.0
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1141121,土地0建物0車位0,十三層,15.0,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,721005.0,30.73,300,10,300,有,無,有,20500,667.0,,0.0,0,免租金期：115年11月21日至115年12月20日租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPUNMLPLJIKGFDA18CC,分租套房,有,1141121~1151220,有,冷氣、電視機、冰箱,一般轉租,台北市,9.295825,2205.29108497632,114,72.0,42.0,13.0
信義區,租賃房屋,臺北市信義區吳興街３９４巷３９號六樓,0.0,,,,1141122,土地0建物1車位0,六層,10.0,華廈(10層含以下有電梯),第二組多戶住宅（Ｈ２）,鋼筋混凝土造,1130710.0,88.47999999999999,2,2,2,有,有,有,35000,396.0,,0.0,0,管理費每個月4945元不包含在租金內,RPVNMLPLJIKGFDA28CC,整棟(戶)出租,有,1141215~1151214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,26.765199999999997,1307.668166126164,114,113.0,1.0,6.0
松山區,租賃房屋,臺北市松山區三民路９６巷７號２樓,0.0,,,,1141121,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630313.0,85.59,3,1,1,有,無,有,30000,351.0,,0.0,0,續租案件；,RPTOMLPLJIKGFDA18CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管,台北市,25.890975,1158.7049155159277,114,63.0,51.0,2.0
信義區,租賃房屋,臺北市信義區松隆路２１５巷５號,0.0,,,,1141124,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660519.0,118.87,2,2,1,有,無,無,24000,202.0,,0.0,0,,RPVOMLPLJIKGFDA38CC,整棟(戶)出租,無,1141126~1151125,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,台北市,35.958175,667.4421046118164,114,66.0,48.0,1.0
士林區,租賃房屋,臺北市士林區故宮路１５巷１號,0.0,,,,1141121,土地0建物1車位0,全,1.0,透天厝,住家用,磚石造,550701.0,25.53,1,0,1,有,無,有,12500,490.0,,0.0,0,續租案件；,RPXNMLPLJIKGFEA58CC,整棟(戶)出租,無,1141130~1161129,無,熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,7.722825,1618.5786936775078,114,55.0,59.0,1.0
北投區,租賃房屋,臺北市北投區光明路６８號８樓之９,0.0,,,,1141125,土地0建物1車位0,八層,23.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,961116.0,36.38,1,1,1,有,有,無,18000,495.0,,0.0,0,,RPPOMLPLJIKGFEA87CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、冰箱,,台北市,11.004950000000001,1635.6276039418624,114,96.0,18.0,8.0
士林區,租賃房屋,臺北市士林區承德路四段４０巷４９號２樓之７,0.0,,,,1141121,土地0建物1車位0,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610812.0,30.7,2,1,1,有,有,有,19500,635.0,,0.0,0,管理費：125元，租金不含管理費，由承租人負擔。,RPSOMLPLJIKGFEA18CC,整棟(戶)出租,無,1141125~1171124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,9.28675,2099.7657953535954,114,61.0,53.0,2.0
士林區,租賃房屋+車位,臺北市士林區中山北路六段２５２巷１號５樓,0.0,,,,1141125,土地0建物1車位1,五層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820628.0,147.07999999999998,3,2,2,有,有,有,39800,271.0,坡道機械,0.0,0,,RPWOMLPLJIKGFEA58CC,整棟(戶)出租,有,1141201~1210131,有,冷氣、熱水器、瓦斯或天然氣,,台北市,44.491699999999994,894.5488709130019,114,82.0,32.0,5.0
大安區,租賃房屋,臺北市大安區忠孝東路四段４９巷４弄１６號８樓之１,0.0,,,,1141124,土地0建物1車位0,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,650505.0,54.91,0,0,0,無,有,無,28000,510.0,,0.0,0,多人共同承租2；,RPSNMLPLJIKGFFA18CC,整棟(戶)出租,有,1141210~1161209,有,冷氣、熱水器、瓦斯或天然氣,,台北市,16.610274999999998,1685.703578056354,114,65.0,49.0,8.0
中正區,租賃房屋,臺北市中正區中華路二段２９９號６樓之１３,0.0,,,,1141121,土地0建物1車位0,六層,6.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610627.0,32.7,1,1,1,有,無,無,13500,413.0,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件續租案件；,RPPNMLQLJIKGFAA47CC,獨立套房,無,1141124~1151123,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,台北市,9.89175,1364.7736750322238,114,61.0,53.0,6.0
文山區,租賃房屋,臺北市文山區萬美街一段１２３之３號二樓,0.0,,,,1141124,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760122.0,113.03,3,2,2,有,有,無,26500,234.0,,0.0,0,,RPRNMLQLJIKGFAA67CC,整棟(戶)出租,無,1141125~1151124,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,34.191575,775.0447295861627,114,76.0,38.0,2.0
中正區,租賃房屋,臺北市中正區重慶南路三段１５巷２５號三樓,0.0,,,,1141122,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),,加強磚造,,98.79,3,2,2,有,無,無,23000,233.0,,0.0,0,,RPXNMLQLJIKGFAA28CC,整棟(戶)出租,無,1150101~1191231,無,熱水器、瓦斯或天然氣,,台北市,29.883975,769.6432619823836,114,,,3.0
文山區,租賃房屋,臺北市文山區仙岩路２２巷２１號６樓,0.0,,,,1141121,土地0建物1車位0,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840411.0,124.69,3,2,2,有,有,無,33000,265.0,,0.0,0,管理費3020元，租金不含管理費，由承租人負擔。,RPROMLQLJIKGFAA77CC,整棟(戶)出租,有,1141201~1171130,有,熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,37.718725,874.8970173302517,114,84.0,30.0,6.0
大同區,租賃房屋,臺北市大同區延平北路二段２４７巷２５號２樓之７,0.0,,,,1141124,土地0建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961212.0,33.480000000000004,1,1,1,有,有,有,18000,538.0,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件,RPPNMLQLJIKGFBA57CC,獨立套房,有,1141124~1151123,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,台北市,10.1277,1777.3038300897538,114,96.0,18.0,2.0
大同區,租賃房屋,臺北市大同區寧夏路２３號,0.0,,,,1141124,土地0建物0車位0,全,4.0,透天厝,,加強磚造,510822.0,43.63,18,5,13,有,無,有,26000,596.0,,0.0,0,本案為分租套房，本間為404室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLQLJIKGFBA67CC,分租套房,無,1141124~1151123,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,13.198075000000001,1969.9842590680837,114,51.0,63.0,1.0
大同區,租賃房屋,臺北市大同區寧夏路２３號,0.0,,,,1141124,土地0建物0車位0,全,4.0,透天厝,,加強磚造,510822.0,43.63,18,5,13,有,無,有,26000,596.0,,0.0,0,本案為分租套房，本間為404室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPRNMLQLJIKGFBA77CC,分租套房,無,1141124~1151123,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,13.198075000000001,1969.9842590680837,114,51.0,63.0,1.0
大同區,租賃房屋,臺北市大同區民生西路４２３巷２５號２樓,0.0,,,,1141125,土地0建物0車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740415.0,16.0,5,0,5,有,無,有,14000,875.0,,0.0,0,201室,RPUNMLQLJIKGFBA08CC,分租套房,無,1141128~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,4.84,2892.5619834710747,114,74.0,40.0,2.0
萬華區,租賃房屋,臺北市萬華區西昌街２０２號,0.0,,,,1141125,土地0建物0車位0,全,4.0,透天厝,住商用,加強磚造,580208.0,15.84,9,0,9,有,無,有,14500,915.0,,0.0,0,本案為分租套房，本間為位於四樓的502室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPXNMLQLJIKGFBA38CC,分租套房,無,1141125~1151124,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,4.7916,3026.1290591869106,114,58.0,56.0,1.0
萬華區,租賃房屋,臺北市萬華區西昌街２０２號,0.0,,,,1141125,土地0建物0車位0,全,4.0,透天厝,住商用,加強磚造,580208.0,15.84,9,0,9,有,無,有,14500,915.0,,0.0,0,本案為分租套房，本間為位於四樓的502室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPOOMLQLJIKGFBA57CC,分租套房,無,1141125~1151124,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,4.7916,3026.1290591869106,114,58.0,56.0,1.0
中正區,租賃房屋,臺北市中正區漢口街一段４２號,0.0,,,,1141124,土地0建物0車位0,全,6.0,透天厝,,鋼筋混凝土造,540902.0,7.72,14,0,11,有,無,有,5800,751.0,,0.0,0,本案為分租雅房，本間為605室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPPOMLQLJIKGFBA67CC,分租雅房,無,1141202~1151201,無,冷氣、電視機、冰箱、有線電視、網路,一般轉租,台北市,2.3352999999999997,2483.6209480580656,114,54.0,60.0,1.0
萬華區,租賃房屋,臺北市萬華區西園路二段２８３號,0.0,,,,1141126,土地0建物0車位0,全,4.0,透天厝,工業用,鋼筋混凝土造,621004.0,22.21,15,0,15,有,無,有,18000,810.0,,0.0,0,本案為分租套房，本間為203室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPSOMLQLJIKGFBA97CC,分租套房,無,1141210~1151209,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,6.718525,2679.1594881316955,114,62.0,52.0,1.0
大同區,租賃房屋,臺北市大同區長安西路７８巷４弄６之４號,0.0,,,,1141126,土地0建物0車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590602.0,31.89,6,2,2,有,無,有,34650,1087.0,,0.0,0,本案為分租套房，本間為302室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPUOMLQLJIKGFBA18CC,分租套房,無,1141210~1151209,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租,台北市,9.646725,3591.892585307449,114,59.0,55.0,3.0
萬華區,租賃房屋,臺北市萬華區昆明街１６１號五樓,0.0,,,,1141124,土地0建物1車位0,五層,11.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,760430.0,59.49,2,1,1,有,有,有,28500,479.0,,0.0,0,管理費每個月1350元不包含在租金內,RPXOMLQLJIKGFBA48CC,整棟(戶)出租,有,1141130~1151129,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,台北市,17.995725,1583.709464331112,114,76.0,38.0,5.0
中山區,租賃房屋,臺北市中山區吉林路３６９號５樓之７,0.0,,,,1141121,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681219.0,41.0,1,1,1,有,有,有,18000,439.0,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件續租案件；,RPQNMLQLJIKGFCA77CC,獨立套房,有,1141210~1151209,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,台北市,12.4025,1451.3202983269503,114,68.0,46.0,5.0
中山區,租賃房屋,臺北市中山區天津街３７號７樓之４,0.0,,,,1141124,土地0建物1車位0,七層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760630.0,30.57,1,1,1,有,有,有,19000,622.0,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件,RPRNMLQLJIKGFCA87CC,獨立套房,有,1141124~1151123,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,9.247425,2054.6260175129833,114,76.0,38.0,7.0
中山區,租賃房屋,臺北市中山區龍江路３０５巷１０號四樓,0.0,,,,1141124,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590427.0,70.67,2,1,1,有,無,有,26000,368.0,,0.0,0,多人共同承租2；,RPWNMLQLJIKGFCA38CC,整棟(戶)出租,無,1141125~1151124,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,21.377675,1216.2220634376752,114,59.0,55.0,4.0
中山區,租賃房屋,臺北市中山區林森北路９６號７樓之３,0.0,,,,1141126,土地0建物1車位0,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710224.0,36.23,1,0,1,有,有,有,14300,395.0,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件,RPPOMLQLJIKGFCA77CC,獨立套房,有,1150101~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,10.959575,1304.7951220736206,114,71.0,43.0,7.0
內湖區,租賃房屋,臺北市內湖區成功路三段８２號五樓,0.0,,,,1141124,土地0建物1車位0,五層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690624.0,98.23,3,1,1,有,無,無,19900,203.0,,0.0,0,續租案件；,RPROMLQLJIKGFCA97CC,整棟(戶)出租,無,1150111~1160110,無,熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,29.714575,669.7050184968151,114,69.0,45.0,5.0
松山區,租賃房屋,臺北市松山區三民路１６６巷２３號５樓之４,0.0,,,,1141121,土地0建物1車位0,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841019.0,46.47,1,1,1,有,有,有,19500,420.0,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件續租案件；,RPPNMLQLJIKGFDA77CC,獨立套房,有,1141225~1151224,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租,台北市,14.057174999999999,1387.1919500184072,114,84.0,30.0,5.0
松山區,租賃房屋,臺北市松山區八德路四段６２６號七樓,0.0,,,,1141124,土地0建物1車位0,七層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850206.0,49.67,1,0,1,有,有,有,23500,473.0,,0.0,0,,RPSNMLQLJIKGFDA08CC,獨立套房,有,1141125~1151124,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,台北市,15.025175,1564.041683374736,114,85.0,29.0,7.0
信義區,租賃房屋,臺北市信義區信安街６６號,0.0,,,,1141121,土地0建物1車位0,一層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,570425.0,79.1,0,0,0,無,無,無,60000,759.0,,0.0,0,,RPTNMLQLJIKGFDA18CC,,無,1141121~1170104,無,,,台北市,23.927749999999996,2507.548766599451,114,57.0,57.0,1.0
